topology,meter_distribution,compromised_fraction,trial_id,true_load,perceived_load_baseline,J_baseline,perceived_load_attack,J_attack,delta_J,perceived_load_drop_percent,success_flag
ACTIVSg500_real,load_heavy,0.4,31,7750.66,7750.66,0.0,6200.528000000001,2521346.1502820062,2521346.1502820062,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.4,32,7750.66,7750.66,0.0,6200.528,2479939.947537305,2479939.947537305,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,33,7750.66,7750.66,0.0,6200.528,2475019.1680220217,2475019.1680220217,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,34,7750.66,7750.66,0.0,6200.528,2482452.492008171,2482452.492008171,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,35,7750.66,7750.66,0.0,6200.528,2489786.8861934035,2489786.8861934035,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,36,7750.66,7750.66,0.0,6200.528,2495756.4643158214,2495756.4643158214,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,37,7750.66,7750.66,0.0,6200.528,2500378.2614300847,2500378.2614300847,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,38,7750.66,7750.66,0.0,6200.528,2497891.4809502307,2497891.4809502307,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,39,7750.66,7750.66,0.0,6200.528,2494858.213268499,2494858.213268499,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,40,7750.66,7750.66,0.0,6200.528000000001,2493517.56860274,2493517.56860274,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.4,41,7750.66,7750.66,0.0,6200.528,2507712.290987623,2507712.290987623,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,42,7750.66,7750.66,0.0,6200.528,2494336.5712498934,2494336.5712498934,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,43,7750.66,7750.66,0.0,6200.528,2497554.051542153,2497554.051542153,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,44,7750.66,7750.66,0.0,6200.528,2465152.55915587,2465152.55915587,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,45,7750.66,7750.66,0.0,6200.528000000001,2488488.0196444253,2488488.0196444253,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.4,46,7750.66,7750.66,0.0,6200.528,2491211.529625109,2491211.529625109,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,47,7750.66,7750.66,0.0,6200.528,2504164.8881782196,2504164.8881782196,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,48,7750.66,7750.66,0.0,6200.528,2499012.5652647656,2499012.5652647656,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,49,7750.66,7750.66,0.0,6200.528000000001,2498554.478738954,2498554.478738954,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.4,50,7750.66,7750.66,0.0,6200.528,2497536.446287224,2497536.446287224,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,51,7750.66,7750.66,0.0,6200.528,2495549.275453703,2495549.275453703,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,52,7750.66,7750.66,0.0,6200.528,2483895.845707249,2483895.845707249,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,53,7750.66,7750.66,0.0,6200.528,2493787.557769478,2493787.557769478,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,54,7750.66,7750.66,0.0,6200.528,2516417.7330309693,2516417.7330309693,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,55,7750.66,7750.66,0.0,6200.528,2513667.495624179,2513667.495624179,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,56,7750.66,7750.66,0.0,6200.528,2491742.471397893,2491742.471397893,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,57,7750.66,7750.66,0.0,6200.527999999999,2513754.0511560775,2513754.0511560775,20.000000000000007,1
ACTIVSg500_real,load_heavy,0.4,58,7750.66,7750.66,0.0,6200.528,2469495.4602940027,2469495.4602940027,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,59,7750.66,7750.66,0.0,6200.528,2505436.375406899,2505436.375406899,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,60,7750.66,7750.66,0.0,6200.528,2532767.2392946957,2532767.2392946957,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,61,7750.66,7750.66,0.0,6200.528000000001,2484966.4312645844,2484966.4312645844,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.4,62,7750.66,7750.66,0.0,6200.528,2496872.4489204963,2496872.4489204963,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,63,7750.66,7750.66,0.0,6200.528,2499721.426500226,2499721.426500226,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,64,7750.66,7750.66,0.0,6200.528000000001,2509599.762540749,2509599.762540749,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.4,65,7750.66,7750.66,0.0,6200.528,2478641.0811730935,2478641.0811730935,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,66,7750.66,7750.66,0.0,6200.527999999999,2489539.733479477,2489539.733479477,20.000000000000007,1
ACTIVSg500_real,load_heavy,0.4,67,7750.66,7750.66,0.0,6200.528,2496283.0242208093,2496283.0242208093,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,68,7750.66,7750.66,0.0,6200.528,2503799.867674255,2503799.867674255,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,69,7750.66,7750.66,0.0,6200.528,2481316.8394804173,2481316.8394804173,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,70,7750.66,7750.66,0.0,6200.527999999999,2501207.72412703,2501207.72412703,20.000000000000007,1
ACTIVSg500_real,load_heavy,0.4,71,7750.66,7750.66,0.0,6200.528000000001,2545453.30004294,2545453.30004294,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.4,72,7750.66,7750.66,0.0,6200.528,2494035.4776574816,2494035.4776574816,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,73,7750.66,7750.66,0.0,6200.528,2494510.7992587904,2494510.7992587904,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,74,7750.66,7750.66,0.0,6200.528,2485794.772938291,2485794.772938291,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,75,7750.66,7750.66,0.0,6200.528,2462482.160115159,2462482.160115159,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,76,7750.66,7750.66,0.0,6200.528,2489153.128635562,2489153.128635562,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,77,7750.66,7750.66,0.0,6200.528000000001,2477279.6375242234,2477279.6375242234,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.4,78,7750.66,7750.66,0.0,6200.528,2480768.594588304,2480768.594588304,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,79,7750.66,7750.66,0.0,6200.528,2497317.564863041,2497317.564863041,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,80,7750.66,7750.66,0.0,6200.527999999999,2478519.195974947,2478519.195974947,20.000000000000007,1
ACTIVSg500_real,load_heavy,0.4,81,7750.66,7750.66,0.0,6200.528000000001,2496269.03166605,2496269.03166605,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.4,82,7750.66,7750.66,0.0,6200.528,2514824.439949302,2514824.439949302,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,83,7750.66,7750.66,0.0,6200.528,2493144.4094705316,2493144.4094705316,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,84,7750.66,7750.66,0.0,6200.528,2463053.700895366,2463053.700895366,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,85,7750.66,7750.66,0.0,6200.528000000001,2469615.708979504,2469615.708979504,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.4,86,7750.66,7750.66,0.0,6200.528,2463039.814826676,2463039.814826676,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,87,7750.66,7750.66,0.0,6200.528,2502944.554920442,2502944.554920442,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,88,7750.66,7750.66,0.0,6200.528,2490360.4030188257,2490360.4030188257,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,89,7750.66,7750.66,0.0,6200.528,2474301.7723385254,2474301.7723385254,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,90,7750.66,7750.66,0.0,6200.528000000001,2493306.817818931,2493306.817818931,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.4,91,7750.66,7750.66,0.0,6200.528,2462579.489523809,2462579.489523809,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,92,7750.66,7750.66,0.0,6200.528,2498415.941427997,2498415.941427997,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,93,7750.66,7750.66,0.0,6200.528,2485449.0100162947,2485449.0100162947,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,94,7750.66,7750.66,0.0,6200.528,2499793.527412948,2499793.527412948,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,95,7750.66,7750.66,0.0,6200.527999999999,2485274.5770310634,2485274.5770310634,20.000000000000007,1
ACTIVSg500_real,load_heavy,0.4,96,7750.66,7750.66,0.0,6200.528,2480515.0292179384,2480515.0292179384,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,97,7750.66,7750.66,0.0,6200.528000000001,2494379.043812071,2494379.043812071,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.4,98,7750.66,7750.66,0.0,6200.528,2462354.7488640533,2462354.7488640533,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.4,99,7750.66,7750.66,0.0,6200.528,2468043.9711908503,2468043.9711908503,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,0,7750.66,7750.66,0.0,6200.528,2455525.789869336,2455525.789869336,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,1,7750.66,7750.66,0.0,6200.528,2469817.0861982494,2469817.0861982494,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,2,7750.66,7750.66,0.0,6200.528,2475306.4851690335,2475306.4851690335,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,3,7750.66,7750.66,0.0,6200.528,2462836.110706358,2462836.110706358,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,4,7750.66,7750.66,0.0,6200.528,2470345.0124043226,2470345.0124043226,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,5,7750.66,7750.66,0.0,6200.528,2464889.8962032394,2464889.8962032394,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,6,7750.66,7750.66,0.0,6200.528000000001,2451608.5263526933,2451608.5263526933,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.6,7,7750.66,7750.66,0.0,6200.528,2472579.5873149047,2472579.5873149047,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,8,7750.66,7750.66,0.0,6200.528000000001,2475744.36139293,2475744.36139293,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.6,9,7750.66,7750.66,0.0,6200.528,2474860.6717316154,2474860.6717316154,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,10,7750.66,7750.66,0.0,6200.528,2478713.3654038594,2478713.3654038594,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,11,7750.66,7750.66,0.0,6200.528,2475391.626709997,2475391.626709997,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,12,7750.66,7750.66,0.0,6200.528,2489262.833501651,2489262.833501651,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,13,7750.66,7750.66,0.0,6200.528,2475013.693444977,2475013.693444977,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,14,7750.66,7750.66,0.0,6200.528,2484652.849791623,2484652.849791623,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,15,7750.66,7750.66,0.0,6200.528000000001,2477240.384100284,2477240.384100284,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.6,16,7750.66,7750.66,0.0,6200.528,2473041.0831966824,2473041.0831966824,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,17,7750.66,7750.66,0.0,6200.528,2474982.9122719513,2474982.9122719513,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,18,7750.66,7750.66,0.0,6200.528,2467739.116297099,2467739.116297099,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,19,7750.66,7750.66,0.0,6200.528,2464438.64089326,2464438.64089326,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,20,7750.66,7750.66,0.0,6200.528,2468321.6064951443,2468321.6064951443,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,21,7750.66,7750.66,0.0,6200.528,2469800.3304541954,2469800.3304541954,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,22,7750.66,7750.66,0.0,6200.528,2468780.3408257063,2468780.3408257063,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,23,7750.66,7750.66,0.0,6200.528,2497610.521254981,2497610.521254981,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,24,7750.66,7750.66,0.0,6200.528000000001,2471789.638448602,2471789.638448602,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.6,25,7750.66,7750.66,0.0,6200.528,2466646.76389459,2466646.76389459,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,26,7750.66,7750.66,0.0,6200.528,2465645.1244270075,2465645.1244270075,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,27,7750.66,7750.66,0.0,6200.528,2479933.805159486,2479933.805159486,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,28,7750.66,7750.66,0.0,6200.528,2470140.87045026,2470140.87045026,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,29,7750.66,7750.66,0.0,6200.528,2472016.310271086,2472016.310271086,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,30,7750.66,7750.66,0.0,6200.528,2473439.379125191,2473439.379125191,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,31,7750.66,7750.66,0.0,6200.528,2467241.1614242564,2467241.1614242564,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,32,7750.66,7750.66,0.0,6200.528,2467852.385939512,2467852.385939512,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,33,7750.66,7750.66,0.0,6200.528,2475106.542640799,2475106.542640799,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,34,7750.66,7750.66,0.0,6200.527999999999,2477432.496729594,2477432.496729594,20.000000000000007,1
ACTIVSg500_real,load_heavy,0.6,35,7750.66,7750.66,0.0,6200.528,2487356.7557803923,2487356.7557803923,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,36,7750.66,7750.66,0.0,6200.528,2472821.474929896,2472821.474929896,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,37,7750.66,7750.66,0.0,6200.528,2477275.7666505296,2477275.7666505296,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,38,7750.66,7750.66,0.0,6200.528000000001,2482000.8596851705,2482000.8596851705,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.6,39,7750.66,7750.66,0.0,6200.528,2459840.4424092625,2459840.4424092625,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,40,7750.66,7750.66,0.0,6200.528,2461367.6634813617,2461367.6634813617,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,41,7750.66,7750.66,0.0,6200.528000000001,2458233.858993549,2458233.858993549,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.6,42,7750.66,7750.66,0.0,6200.528,2468391.2787150084,2468391.2787150084,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,43,7750.66,7750.66,0.0,6200.528,2464355.6825436754,2464355.6825436754,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,44,7750.66,7750.66,0.0,6200.528,2490855.6332031973,2490855.6332031973,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,45,7750.66,7750.66,0.0,6200.528000000001,2469646.3531788606,2469646.3531788606,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.6,46,7750.66,7750.66,0.0,6200.528,2478627.78937212,2478627.78937212,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,47,7750.66,7750.66,0.0,6200.528,2481063.650983065,2481063.650983065,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,48,7750.66,7750.66,0.0,6200.528,2470527.187444992,2470527.187444992,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,49,7750.66,7750.66,0.0,6200.528,2483286.685857507,2483286.685857507,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,50,7750.66,7750.66,0.0,6200.528000000001,2458662.8446308444,2458662.8446308444,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.6,51,7750.66,7750.66,0.0,6200.528,2474385.658152207,2474385.658152207,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,52,7750.66,7750.66,0.0,6200.528,2475212.437351768,2475212.437351768,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,53,7750.66,7750.66,0.0,6200.528,2477253.446534272,2477253.446534272,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,54,7750.66,7750.66,0.0,6200.528,2476225.3443352655,2476225.3443352655,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,55,7750.66,7750.66,0.0,6200.528,2475410.970278202,2475410.970278202,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,56,7750.66,7750.66,0.0,6200.528,2477508.3721877313,2477508.3721877313,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,57,7750.66,7750.66,0.0,6200.528,2478652.147262379,2478652.147262379,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,58,7750.66,7750.66,0.0,6200.528,2462713.112847682,2462713.112847682,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,59,7750.66,7750.66,0.0,6200.528,2465648.562574457,2465648.562574457,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,60,7750.66,7750.66,0.0,6200.528,2476094.7341504088,2476094.7341504088,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,61,7750.66,7750.66,0.0,6200.528,2485351.697967959,2485351.697967959,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,62,7750.66,7750.66,0.0,6200.528,2474977.2916409066,2474977.2916409066,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,63,7750.66,7750.66,0.0,6200.528,2463962.3403278613,2463962.3403278613,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,64,7750.66,7750.66,0.0,6200.528,2474312.8356918837,2474312.8356918837,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,65,7750.66,7750.66,0.0,6200.528,2477686.6317728087,2477686.6317728087,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,66,7750.66,7750.66,0.0,6200.528,2472882.5972035597,2472882.5972035597,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,67,7750.66,7750.66,0.0,6200.528,2479877.567863344,2479877.567863344,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,68,7750.66,7750.66,0.0,6200.528,2482705.3450672403,2482705.3450672403,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,69,7750.66,7750.66,0.0,6200.528,2457011.781385913,2457011.781385913,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,70,7750.66,7750.66,0.0,6200.528,2485602.050548324,2485602.050548324,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,71,7750.66,7750.66,0.0,6200.528,2482104.3830257095,2482104.3830257095,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,72,7750.66,7750.66,0.0,6200.528,2486601.0756367915,2486601.0756367915,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,73,7750.66,7750.66,0.0,6200.528,2494240.1622340395,2494240.1622340395,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,74,7750.66,7750.66,0.0,6200.528,2459735.86469766,2459735.86469766,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,75,7750.66,7750.66,0.0,6200.528,2463463.7912532752,2463463.7912532752,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,76,7750.66,7750.66,0.0,6200.528,2461878.8203339465,2461878.8203339465,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,77,7750.66,7750.66,0.0,6200.528,2468397.3158127293,2468397.3158127293,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,78,7750.66,7750.66,0.0,6200.528,2474236.6636050246,2474236.6636050246,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,79,7750.66,7750.66,0.0,6200.528,2483964.212941042,2483964.212941042,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,80,7750.66,7750.66,0.0,6200.528,2478264.4690898317,2478264.4690898317,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,81,7750.66,7750.66,0.0,6200.528,2493516.0206414107,2493516.0206414107,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,82,7750.66,7750.66,0.0,6200.528,2452420.9714683746,2452420.9714683746,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,83,7750.66,7750.66,0.0,6200.528,2474460.1822928297,2474460.1822928297,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,84,7750.66,7750.66,0.0,6200.528,2486120.4917187504,2486120.4917187504,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,85,7750.66,7750.66,0.0,6200.528,2468551.5502391797,2468551.5502391797,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,86,7750.66,7750.66,0.0,6200.528,2459882.54057051,2459882.54057051,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,87,7750.66,7750.66,0.0,6200.528,2474925.702323771,2474925.702323771,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,88,7750.66,7750.66,0.0,6200.528,2466831.1168650785,2466831.1168650785,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,89,7750.66,7750.66,0.0,6200.528,2467712.451091465,2467712.451091465,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,90,7750.66,7750.66,0.0,6200.528,2467067.855708523,2467067.855708523,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,91,7750.66,7750.66,0.0,6200.528,2484079.7458353247,2484079.7458353247,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,92,7750.66,7750.66,0.0,6200.528,2470417.80075132,2470417.80075132,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,93,7750.66,7750.66,0.0,6200.527999999999,2452804.4667094317,2452804.4667094317,20.000000000000007,1
ACTIVSg500_real,load_heavy,0.6,94,7750.66,7750.66,0.0,6200.528,2484214.0346373264,2484214.0346373264,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,95,7750.66,7750.66,0.0,6200.528,2485469.8446835387,2485469.8446835387,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,96,7750.66,7750.66,0.0,6200.528,2468422.5764252604,2468422.5764252604,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,97,7750.66,7750.66,0.0,6200.528,2447059.407614622,2447059.407614622,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,98,7750.66,7750.66,0.0,6200.528,2473656.356347123,2473656.356347123,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.6,99,7750.66,7750.66,0.0,6200.528,2475431.6796919964,2475431.6796919964,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,0,7750.66,7750.66,0.0,6200.528,2463819.394030202,2463819.394030202,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,1,7750.66,7750.66,0.0,6200.528,2463498.493130982,2463498.493130982,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,2,7750.66,7750.66,0.0,6200.528,2462492.790590907,2462492.790590907,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,3,7750.66,7750.66,0.0,6200.528,2464307.020464942,2464307.020464942,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,4,7750.66,7750.66,0.0,6200.528,2457851.533715953,2457851.533715953,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,5,7750.66,7750.66,0.0,6200.528,2457206.970630341,2457206.970630341,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,6,7750.66,7750.66,0.0,6200.528,2472059.211251751,2472059.211251751,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,7,7750.66,7750.66,0.0,6200.528,2472659.2386703817,2472659.2386703817,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,8,7750.66,7750.66,0.0,6200.528,2459262.0242194706,2459262.0242194706,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,9,7750.66,7750.66,0.0,6200.528,2455114.9830593234,2455114.9830593234,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,10,7750.66,7750.66,0.0,6200.528,2452509.0950503354,2452509.0950503354,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,11,7750.66,7750.66,0.0,6200.528,2473786.3978995117,2473786.3978995117,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,12,7750.66,7750.66,0.0,6200.528,2465584.1470114547,2465584.1470114547,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,13,7750.66,7750.66,0.0,6200.528,2462655.0238968534,2462655.0238968534,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,14,7750.66,7750.66,0.0,6200.528,2461257.2930358644,2461257.2930358644,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,15,7750.66,7750.66,0.0,6200.528,2453948.565094924,2453948.565094924,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,16,7750.66,7750.66,0.0,6200.528,2461511.401301907,2461511.401301907,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,17,7750.66,7750.66,0.0,6200.528000000001,2467192.4691345184,2467192.4691345184,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.8,18,7750.66,7750.66,0.0,6200.528,2470402.804934625,2470402.804934625,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,19,7750.66,7750.66,0.0,6200.528,2460226.4333143346,2460226.4333143346,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,20,7750.66,7750.66,0.0,6200.528,2468123.6627631057,2468123.6627631057,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,21,7750.66,7750.66,0.0,6200.528,2461087.5466689337,2461087.5466689337,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,22,7750.66,7750.66,0.0,6200.528,2462453.1206173035,2462453.1206173035,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,23,7750.66,7750.66,0.0,6200.528,2472793.4471223406,2472793.4471223406,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,24,7750.66,7750.66,0.0,6200.528,2460889.487775092,2460889.487775092,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,25,7750.66,7750.66,0.0,6200.528,2473302.954807677,2473302.954807677,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,26,7750.66,7750.66,0.0,6200.528000000001,2465848.264968326,2465848.264968326,19.999999999999982,0
ACTIVSg500_real,load_heavy,0.8,27,7750.66,7750.66,0.0,6200.528,2466210.5076692984,2466210.5076692984,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,28,7750.66,7750.66,0.0,6200.528,2457841.5302607473,2457841.5302607473,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,29,7750.66,7750.66,0.0,6200.528,2471829.9250995447,2471829.9250995447,19.999999999999993,0
ACTIVSg500_real,load_heavy,0.8,30,7750.66,7750.66,0.0,6200.528,2470721.409208905,2470721.409208905,19.999999999999993,0
